attendance_id,enrollment_id,class_date,status
ATT007974,ENR00665,2024-02-26,Present
ATT007975,ENR00665,2024-03-04,Present
ATT007976,ENR00665,2024-03-11,Present
ATT007977,ENR00665,2024-03-18,Present
ATT007978,ENR00665,2024-03-25,Absent
ATT007979,ENR00665,2024-04-01,Present
ATT007980,ENR00665,2024-04-08,Present
ATT007981,ENR00666,2024-01-22,Present
ATT007982,ENR00666,2024-01-29,Present
ATT007983,ENR00666,2024-02-05,Present
ATT007984,ENR00666,2024-02-12,Absent
ATT007985,ENR00666,2024-02-19,Present
ATT007986,ENR00666,2024-02-26,Present
ATT007987,ENR00666,2024-03-04,Present
ATT007988,ENR00666,2024-03-11,Present
ATT007989,ENR00666,2024-03-18,Late
ATT007990,ENR00666,2024-03-25,Present
ATT007991,ENR00666,2024-04-01,Present
ATT007992,ENR00666,2024-04-08,Present
ATT007993,ENR00667,2024-01-22,Present
ATT007994,ENR00667,2024-01-29,Absent
ATT007995,ENR00667,2024-02-05,Present
ATT007996,ENR00667,2024-02-12,Absent
ATT007997,ENR00667,2024-02-19,Present
ATT007998,ENR00667,2024-02-26,Absent
ATT007999,ENR00667,2024-03-04,Present
ATT008000,ENR00667,2024-03-11,Present
ATT008001,ENR00667,2024-03-18,Absent
ATT008002,ENR00667,2024-03-25,Present
ATT008003,ENR00667,2024-04-01,Present
ATT008004,ENR00667,2024-04-08,Present
ATT008005,ENR00668,2024-01-22,Present
ATT008006,ENR00668,2024-01-29,Present
ATT008007,ENR00668,2024-02-05,Present
ATT008008,ENR00668,2024-02-12,Present
ATT008009,ENR00668,2024-02-19,Present
ATT008010,ENR00668,2024-02-26,Present
ATT008011,ENR00668,2024-03-04,Present
ATT008012,ENR00668,2024-03-11,Present
ATT008013,ENR00668,2024-03-18,Present
ATT008014,ENR00668,2024-03-25,Present
ATT008015,ENR00668,2024-04-01,Present
ATT008016,ENR00668,2024-04-08,Absent
ATT008017,ENR00669,2024-01-22,Present
ATT008018,ENR00669,2024-01-29,Present
ATT008019,ENR00669,2024-02-05,Late
ATT008020,ENR00669,2024-02-12,Absent
ATT008021,ENR00669,2024-02-19,Present
ATT008022,ENR00669,2024-02-26,Present
ATT008023,ENR00669,2024-03-04,Present
ATT008024,ENR00669,2024-03-11,Present
ATT008025,ENR00669,2024-03-18,Absent
ATT008026,ENR00669,2024-03-25,Present
ATT008027,ENR00669,2024-04-01,Present
ATT008028,ENR00669,2024-04-08,Present
ATT008029,ENR00670,2024-01-22,Late
ATT008030,ENR00670,2024-01-29,Present
ATT008031,ENR00670,2024-02-05,Present
ATT008032,ENR00670,2024-02-12,Late
ATT008033,ENR00670,2024-02-19,Present
ATT008034,ENR00670,2024-02-26,Present
ATT008035,ENR00670,2024-03-04,Present
ATT008036,ENR00670,2024-03-11,Present
ATT008037,ENR00670,2024-03-18,Present
ATT008038,ENR00670,2024-03-25,Present
ATT008039,ENR00670,2024-04-01,Present
ATT008040,ENR00670,2024-04-08,Absent
ATT008041,ENR00671,2024-01-22,Present
ATT008042,ENR00671,2024-01-29,Present
ATT008043,ENR00671,2024-02-05,Present
ATT008044,ENR00671,2024-02-12,Present
ATT008045,ENR00671,2024-02-19,Present
ATT008046,ENR00671,2024-02-26,Present
ATT008047,ENR00671,2024-03-04,Present
ATT008048,ENR00671,2024-03-11,Present
ATT008049,ENR00671,2024-03-18,Present
ATT008050,ENR00671,2024-03-25,Present
ATT008051,ENR00671,2024-04-01,Present
ATT008052,ENR00671,2024-04-08,Present
ATT008053,ENR00672,2024-01-22,Present
ATT008054,ENR00672,2024-01-29,Late
ATT008055,ENR00672,2024-02-05,Present
ATT008056,ENR00672,2024-02-12,Present
ATT008057,ENR00672,2024-02-19,Present
ATT008058,ENR00672,2024-02-26,Present
ATT008059,ENR00672,2024-03-04,Present
ATT008060,ENR00672,2024-03-11,Present
ATT008061,ENR00672,2024-03-18,Absent
ATT008062,ENR00672,2024-03-25,Absent
ATT008063,ENR00672,2024-04-01,Present
ATT008064,ENR00672,2024-04-08,Present
ATT008065,ENR00673,2024-01-22,Present
ATT008066,ENR00673,2024-01-29,Absent
ATT008067,ENR00673,2024-02-05,Present
ATT008068,ENR00673,2024-02-12,Present
ATT008069,ENR00673,2024-02-19,Present
ATT008070,ENR00673,2024-02-26,Present
ATT008071,ENR00673,2024-03-04,Present
ATT008072,ENR00673,2024-03-11,Late
ATT008073,ENR00673,2024-03-18,Present
ATT008074,ENR00673,2024-03-25,Present
ATT008075,ENR00673,2024-04-01,Present
ATT008076,ENR00673,2024-04-08,Late
ATT008077,ENR00674,2024-01-22,Present
ATT008078,ENR00674,2024-01-29,Present
ATT008079,ENR00674,2024-02-05,Absent
ATT008080,ENR00674,2024-02-12,Present
ATT008081,ENR00674,2024-02-19,Absent
ATT008082,ENR00674,2024-02-26,Present
ATT008083,ENR00674,2024-03-04,Present
ATT008084,ENR00674,2024-03-11,Present
ATT008085,ENR00674,2024-03-18,Late
ATT008086,ENR00674,2024-03-25,Present
ATT008087,ENR00674,2024-04-01,Present
ATT008088,ENR00674,2024-04-08,Present
ATT008089,ENR00675,2024-01-22,Present
ATT008090,ENR00675,2024-01-29,Present
ATT008091,ENR00675,2024-02-05,Present
ATT008092,ENR00675,2024-02-12,Present
ATT008093,ENR00675,2024-02-19,Present
ATT008094,ENR00675,2024-02-26,Absent
ATT008095,ENR00675,2024-03-04,Absent
ATT008096,ENR00675,2024-03-11,Late
ATT008097,ENR00675,2024-03-18,Present
ATT008098,ENR00675,2024-03-25,Present
ATT008099,ENR00675,2024-04-01,Present
ATT008100,ENR00675,2024-04-08,Present
ATT008101,ENR00676,2024-01-22,Absent
ATT008102,ENR00676,2024-01-29,Present
ATT008103,ENR00676,2024-02-05,Present
ATT008104,ENR00676,2024-02-12,Late
ATT008105,ENR00676,2024-02-19,Present
ATT008106,ENR00676,2024-02-26,Present
ATT008107,ENR00676,2024-03-04,Present
ATT008108,ENR00676,2024-03-11,Present
ATT008109,ENR00676,2024-03-18,Present
ATT008110,ENR00676,2024-03-25,Present
ATT008111,ENR00676,2024-04-01,Present
ATT008112,ENR00676,2024-04-08,Present
ATT008113,ENR00677,2024-01-22,Late
ATT008114,ENR00677,2024-01-29,Present
ATT008115,ENR00677,2024-02-05,Absent
ATT008116,ENR00677,2024-02-12,Present
ATT008117,ENR00677,2024-02-19,Present
ATT008118,ENR00677,2024-02-26,Absent
ATT008119,ENR00677,2024-03-04,Absent
ATT008120,ENR00677,2024-03-11,Present
ATT008121,ENR00677,2024-03-18,Present
ATT008122,ENR00677,2024-03-25,Present
ATT008123,ENR00677,2024-04-01,Present
ATT008124,ENR00677,2024-04-08,Present
ATT008125,ENR00678,2024-01-22,Present
ATT008126,ENR00678,2024-01-29,Late
ATT008127,ENR00678,2024-02-05,Late
ATT008128,ENR00678,2024-02-12,Absent
ATT008129,ENR00678,2024-02-19,Present
ATT008130,ENR00678,2024-02-26,Present
ATT008131,ENR00678,2024-03-04,Present
ATT008132,ENR00678,2024-03-11,Absent
ATT008133,ENR00678,2024-03-18,Present
ATT008134,ENR00678,2024-03-25,Late
ATT008135,ENR00678,2024-04-01,Present
ATT008136,ENR00678,2024-04-08,Late
ATT008137,ENR00679,2024-01-22,Present
ATT008138,ENR00679,2024-01-29,Present
ATT008139,ENR00679,2024-02-05,Present
ATT008140,ENR00679,2024-02-12,Present
ATT008141,ENR00679,2024-02-19,Late
ATT008142,ENR00679,2024-02-26,Present
ATT008143,ENR00679,2024-03-04,Absent
ATT008144,ENR00679,2024-03-11,Present
ATT008145,ENR00679,2024-03-18,Present
ATT008146,ENR00679,2024-03-25,Absent
ATT008147,ENR00679,2024-04-01,Present
ATT008148,ENR00679,2024-04-08,Present
ATT008149,ENR00680,2024-01-22,Present
ATT008150,ENR00680,2024-01-29,Present
ATT008151,ENR00680,2024-02-05,Absent
ATT008152,ENR00680,2024-02-12,Present
ATT008153,ENR00680,2024-02-19,Present
ATT008154,ENR00680,2024-02-26,Absent
ATT008155,ENR00680,2024-03-04,Present
ATT008156,ENR00680,2024-03-11,Present
ATT008157,ENR00680,2024-03-18,Present
ATT008158,ENR00680,2024-03-25,Present
ATT008159,ENR00680,2024-04-01,Present
ATT008160,ENR00680,2024-04-08,Present
ATT008161,ENR00681,2024-01-22,Late
ATT008162,ENR00681,2024-01-29,Absent
ATT008163,ENR00681,2024-02-05,Present
ATT008164,ENR00681,2024-02-12,Present
ATT008165,ENR00681,2024-02-19,Late
ATT008166,ENR00681,2024-02-26,Present
ATT008167,ENR00681,2024-03-04,Present
ATT008168,ENR00681,2024-03-11,Late
ATT008169,ENR00681,2024-03-18,Present
ATT008170,ENR00681,2024-03-25,Present
ATT008171,ENR00681,2024-04-01,Present
ATT008172,ENR00681,2024-04-08,Present
ATT008173,ENR00682,2024-01-22,Late
ATT008174,ENR00682,2024-01-29,Present
ATT008175,ENR00682,2024-02-05,Present
ATT008176,ENR00682,2024-02-12,Present
ATT008177,ENR00682,2024-02-19,Present
ATT008178,ENR00682,2024-02-26,Absent
ATT008179,ENR00682,2024-03-04,Present
ATT008180,ENR00682,2024-03-11,Absent
ATT008181,ENR00682,2024-03-18,Present
ATT008182,ENR00682,2024-03-25,Present
ATT008183,ENR00682,2024-04-01,Late
ATT008184,ENR00682,2024-04-08,Present
ATT008185,ENR00683,2024-01-22,Present
ATT008186,ENR00683,2024-01-29,Present
ATT008187,ENR00683,2024-02-05,Present
ATT008188,ENR00683,2024-02-12,Present
ATT008189,ENR00683,2024-02-19,Absent
ATT008190,ENR00683,2024-02-26,Present
ATT008191,ENR00683,2024-03-04,Present
ATT008192,ENR00683,2024-03-11,Late
ATT008193,ENR00683,2024-03-18,Late
ATT008194,ENR00683,2024-03-25,Present
ATT008195,ENR00683,2024-04-01,Present
ATT008196,ENR00683,2024-04-08,Absent
ATT008197,ENR00684,2024-01-22,Present
ATT008198,ENR00684,2024-01-29,Present
ATT008199,ENR00684,2024-02-05,Absent
ATT008200,ENR00684,2024-02-12,Present
ATT008201,ENR00684,2024-02-19,Late
ATT008202,ENR00684,2024-02-26,Present
ATT008203,ENR00684,2024-03-04,Present
ATT008204,ENR00684,2024-03-11,Present
ATT008205,ENR00684,2024-03-18,Present
ATT008206,ENR00684,2024-03-25,Present
ATT008207,ENR00684,2024-04-01,Present
ATT008208,ENR00684,2024-04-08,Present
ATT008209,ENR00685,2024-01-22,Present
ATT008210,ENR00685,2024-01-29,Present
ATT008211,ENR00685,2024-02-05,Present
ATT008212,ENR00685,2024-02-12,Present
ATT008213,ENR00685,2024-02-19,Present
ATT008214,ENR00685,2024-02-26,Present
ATT008215,ENR00685,2024-03-04,Present
ATT008216,ENR00685,2024-03-11,Late
ATT008217,ENR00685,2024-03-18,Present
ATT008218,ENR00685,2024-03-25,Late
ATT008219,ENR00685,2024-04-01,Late
ATT008220,ENR00685,2024-04-08,Present
ATT008221,ENR00686,2024-01-22,Present
ATT008222,ENR00686,2024-01-29,Present
ATT008223,ENR00686,2024-02-05,Absent
ATT008224,ENR00686,2024-02-12,Absent
ATT008225,ENR00686,2024-02-19,Present
ATT008226,ENR00686,2024-02-26,Late
ATT008227,ENR00686,2024-03-04,Present
ATT008228,ENR00686,2024-03-11,Present
ATT008229,ENR00686,2024-03-18,Present
ATT008230,ENR00686,2024-03-25,Late
ATT008231,ENR00686,2024-04-01,Present
ATT008232,ENR00686,2024-04-08,Present
ATT008233,ENR00687,2024-01-22,Present
ATT008234,ENR00687,2024-01-29,Late
ATT008235,ENR00687,2024-02-05,Late
ATT008236,ENR00687,2024-02-12,Present
ATT008237,ENR00687,2024-02-19,Present
ATT008238,ENR00687,2024-02-26,Present
ATT008239,ENR00687,2024-03-04,Present
ATT008240,ENR00687,2024-03-11,Present
ATT008241,ENR00687,2024-03-18,Present
ATT008242,ENR00687,2024-03-25,Late
ATT008243,ENR00687,2024-04-01,Present
ATT008244,ENR00687,2024-04-08,Present
ATT008245,ENR00688,2024-01-22,Late
ATT008246,ENR00688,2024-01-29,Present
ATT008247,ENR00688,2024-02-05,Present
ATT008248,ENR00688,2024-02-12,Present
ATT008249,ENR00688,2024-02-19,Present
ATT008250,ENR00688,2024-02-26,Absent
ATT008251,ENR00688,2024-03-04,Late
ATT008252,ENR00688,2024-03-11,Present
ATT008253,ENR00688,2024-03-18,Present
ATT008254,ENR00688,2024-03-25,Present
ATT008255,ENR00688,2024-04-01,Present
ATT008256,ENR00688,2024-04-08,Present
ATT008257,ENR00689,2024-01-22,Present
ATT008258,ENR00689,2024-01-29,Present
ATT008259,ENR00689,2024-02-05,Present
ATT008260,ENR00689,2024-02-12,Present
ATT008261,ENR00689,2024-02-19,Present
ATT008262,ENR00689,2024-02-26,Present
ATT008263,ENR00689,2024-03-04,Late
ATT008264,ENR00689,2024-03-11,Present
ATT008265,ENR00689,2024-03-18,Present
ATT008266,ENR00689,2024-03-25,Present
ATT008267,ENR00689,2024-04-01,Present
ATT008268,ENR00689,2024-04-08,Present
ATT008269,ENR00690,2024-01-22,Present
ATT008270,ENR00690,2024-01-29,Present
ATT008271,ENR00690,2024-02-05,Present
ATT008272,ENR00690,2024-02-12,Present
ATT008273,ENR00690,2024-02-19,Present
ATT008274,ENR00690,2024-02-26,Absent
ATT008275,ENR00690,2024-03-04,Late
ATT008276,ENR00690,2024-03-11,Absent
ATT008277,ENR00690,2024-03-18,Absent
ATT008278,ENR00690,2024-03-25,Present
ATT008279,ENR00690,2024-04-01,Present
ATT008280,ENR00690,2024-04-08,Absent
ATT008281,ENR00691,2024-01-22,Present
ATT008282,ENR00691,2024-01-29,Present
ATT008283,ENR00691,2024-02-05,Present
ATT008284,ENR00691,2024-02-12,Present
ATT008285,ENR00691,2024-02-19,Present
ATT008286,ENR00691,2024-02-26,Present
ATT008287,ENR00691,2024-03-04,Present
ATT008288,ENR00691,2024-03-11,Present
ATT008289,ENR00691,2024-03-18,Present
ATT008290,ENR00691,2024-03-25,Present
ATT008291,ENR00691,2024-04-01,Late
ATT008292,ENR00691,2024-04-08,Present
ATT008293,ENR00692,2024-01-22,Present
ATT008294,ENR00692,2024-01-29,Late
ATT008295,ENR00692,2024-02-05,Late
ATT008296,ENR00692,2024-02-12,Present
ATT008297,ENR00692,2024-02-19,Present
ATT008298,ENR00692,2024-02-26,Present
ATT008299,ENR00692,2024-03-04,Present
ATT008300,ENR00692,2024-03-11,Present
ATT008301,ENR00692,2024-03-18,Present
ATT008302,ENR00692,2024-03-25,Late
ATT008303,ENR00692,2024-04-01,Late
ATT008304,ENR00692,2024-04-08,Present
ATT008305,ENR00693,2024-01-22,Present
ATT008306,ENR00693,2024-01-29,Present
ATT008307,ENR00693,2024-02-05,Present
ATT008308,ENR00693,2024-02-12,Present
ATT008309,ENR00693,2024-02-19,Present
ATT008310,ENR00693,2024-02-26,Present
ATT008311,ENR00693,2024-03-04,Present
ATT008312,ENR00693,2024-03-11,Present
ATT008313,ENR00693,2024-03-18,Present
ATT008314,ENR00693,2024-03-25,Absent
ATT008315,ENR00693,2024-04-01,Present
ATT008316,ENR00693,2024-04-08,Present
ATT008317,ENR00694,2024-01-22,Present
ATT008318,ENR00694,2024-01-29,Present
ATT008319,ENR00694,2024-02-05,Present
ATT008320,ENR00694,2024-02-12,Present
ATT008321,ENR00694,2024-02-19,Absent
ATT008322,ENR00694,2024-02-26,Present
ATT008323,ENR00694,2024-03-04,Present
ATT008324,ENR00694,2024-03-11,Present
ATT008325,ENR00694,2024-03-18,Late
ATT008326,ENR00694,2024-03-25,Present
ATT008327,ENR00694,2024-04-01,Absent
ATT008328,ENR00694,2024-04-08,Present
ATT008329,ENR00695,2024-01-22,Present
ATT008330,ENR00695,2024-01-29,Present
ATT008331,ENR00695,2024-02-05,Absent
ATT008332,ENR00695,2024-02-12,Present
ATT008333,ENR00695,2024-02-19,Absent
ATT008334,ENR00695,2024-02-26,Absent
ATT008335,ENR00695,2024-03-04,Present
ATT008336,ENR00695,2024-03-11,Present
ATT008337,ENR00695,2024-03-18,Absent
ATT008338,ENR00695,2024-03-25,Present
ATT008339,ENR00695,2024-04-01,Present
ATT008340,ENR00695,2024-04-08,Present
ATT008341,ENR00696,2024-01-22,Present
ATT008342,ENR00696,2024-01-29,Present
ATT008343,ENR00696,2024-02-05,Present
ATT008344,ENR00696,2024-02-12,Present
ATT008345,ENR00696,2024-02-19,Present
ATT008346,ENR00696,2024-02-26,Absent
ATT008347,ENR00696,2024-03-04,Present
ATT008348,ENR00696,2024-03-11,Present
ATT008349,ENR00696,2024-03-18,Present
ATT008350,ENR00696,2024-03-25,Present
ATT008351,ENR00696,2024-04-01,Present
ATT008352,ENR00696,2024-04-08,Late
ATT008353,ENR00697,2024-01-22,Present
ATT008354,ENR00697,2024-01-29,Absent
ATT008355,ENR00697,2024-02-05,Present
ATT008356,ENR00697,2024-02-12,Present
ATT008357,ENR00697,2024-02-19,Absent
ATT008358,ENR00697,2024-02-26,Present
ATT008359,ENR00697,2024-03-04,Late
ATT008360,ENR00697,2024-03-11,Present
ATT008361,ENR00697,2024-03-18,Present
ATT008362,ENR00697,2024-03-25,Absent
ATT008363,ENR00697,2024-04-01,Late
ATT008364,ENR00697,2024-04-08,Present
ATT008365,ENR00698,2024-01-22,Present
ATT008366,ENR00698,2024-01-29,Late
ATT008367,ENR00698,2024-02-05,Present
ATT008368,ENR00698,2024-02-12,Present
ATT008369,ENR00698,2024-02-19,Present
ATT008370,ENR00698,2024-02-26,Present
ATT008371,ENR00698,2024-03-04,Absent
ATT008372,ENR00698,2024-03-11,Present
ATT008373,ENR00698,2024-03-18,Present
ATT008374,ENR00698,2024-03-25,Present
ATT008375,ENR00698,2024-04-01,Present
ATT008376,ENR00698,2024-04-08,Present
ATT008377,ENR00699,2024-01-22,Present
ATT008378,ENR00699,2024-01-29,Present
ATT008379,ENR00699,2024-02-05,Present
ATT008380,ENR00699,2024-02-12,Present
ATT008381,ENR00699,2024-02-19,Absent
ATT008382,ENR00699,2024-02-26,Present
ATT008383,ENR00699,2024-03-04,Absent
ATT008384,ENR00699,2024-03-11,Late
ATT008385,ENR00699,2024-03-18,Present
ATT008386,ENR00699,2024-03-25,Absent
ATT008387,ENR00699,2024-04-01,Present
ATT008388,ENR00699,2024-04-08,Present
ATT008389,ENR00700,2024-01-22,Present
ATT008390,ENR00700,2024-01-29,Present
ATT008391,ENR00700,2024-02-05,Late
ATT008392,ENR00700,2024-02-12,Absent
ATT008393,ENR00700,2024-02-19,Absent
ATT008394,ENR00700,2024-02-26,Present
ATT008395,ENR00700,2024-03-04,Absent
ATT008396,ENR00700,2024-03-11,Present
ATT008397,ENR00700,2024-03-18,Present
ATT008398,ENR00700,2024-03-25,Present
ATT008399,ENR00700,2024-04-01,Absent
ATT008400,ENR00700,2024-04-08,Late
ATT008401,ENR00701,2024-01-22,Present
ATT008402,ENR00701,2024-01-29,Late
ATT008403,ENR00701,2024-02-05,Present
ATT008404,ENR00701,2024-02-12,Present
ATT008405,ENR00701,2024-02-19,Present
ATT008406,ENR00701,2024-02-26,Present
ATT008407,ENR00701,2024-03-04,Present
ATT008408,ENR00701,2024-03-11,Present
ATT008409,ENR00701,2024-03-18,Present
ATT008410,ENR00701,2024-03-25,Absent
ATT008411,ENR00701,2024-04-01,Absent
ATT008412,ENR00701,2024-04-08,Present
ATT008413,ENR00702,2024-01-22,Present
ATT008414,ENR00702,2024-01-29,Present
ATT008415,ENR00702,2024-02-05,Present
ATT008416,ENR00702,2024-02-12,Present
ATT008417,ENR00702,2024-02-19,Absent
ATT008418,ENR00702,2024-02-26,Present
ATT008419,ENR00702,2024-03-04,Present
ATT008420,ENR00702,2024-03-11,Present
ATT008421,ENR00702,2024-03-18,Present
ATT008422,ENR00702,2024-03-25,Late
ATT008423,ENR00702,2024-04-01,Present
ATT008424,ENR00702,2024-04-08,Present
ATT008425,ENR00703,2024-01-22,Present
ATT008426,ENR00703,2024-01-29,Present
ATT008427,ENR00703,2024-02-05,Present
ATT008428,ENR00703,2024-02-12,Present
ATT008429,ENR00703,2024-02-19,Present
ATT008430,ENR00703,2024-02-26,Late
ATT008431,ENR00703,2024-03-04,Present
ATT008432,ENR00703,2024-03-11,Present
ATT008433,ENR00703,2024-03-18,Present
ATT008434,ENR00703,2024-03-25,Present
ATT008435,ENR00703,2024-04-01,Present
ATT008436,ENR00703,2024-04-08,Present
ATT008437,ENR00704,2024-01-22,Present
ATT008438,ENR00704,2024-01-29,Present
ATT008439,ENR00704,2024-02-05,Present
ATT008440,ENR00704,2024-02-12,Present
ATT008441,ENR00704,2024-02-19,Present
ATT008442,ENR00704,2024-02-26,Present
ATT008443,ENR00704,2024-03-04,Present
ATT008444,ENR00704,2024-03-11,Present
ATT008445,ENR00704,2024-03-18,Present
ATT008446,ENR00704,2024-03-25,Present
ATT008447,ENR00704,2024-04-01,Late
ATT008448,ENR00704,2024-04-08,Present
ATT008449,ENR00705,2024-01-22,Late
ATT008450,ENR00705,2024-01-29,Late
ATT008451,ENR00705,2024-02-05,Present
ATT008452,ENR00705,2024-02-12,Late
ATT008453,ENR00705,2024-02-19,Present
ATT008454,ENR00705,2024-02-26,Present
ATT008455,ENR00705,2024-03-04,Present
ATT008456,ENR00705,2024-03-11,Absent
ATT008457,ENR00705,2024-03-18,Present
ATT008458,ENR00705,2024-03-25,Late
ATT008459,ENR00705,2024-04-01,Late
ATT008460,ENR00705,2024-04-08,Absent
ATT008461,ENR00706,2024-01-22,Present
ATT008462,ENR00706,2024-01-29,Late
ATT008463,ENR00706,2024-02-05,Present
ATT008464,ENR00706,2024-02-12,Present
ATT008465,ENR00706,2024-02-19,Absent
ATT008466,ENR00706,2024-02-26,Present
ATT008467,ENR00706,2024-03-04,Present
ATT008468,ENR00706,2024-03-11,Absent
ATT008469,ENR00706,2024-03-18,Present
ATT008470,ENR00706,2024-03-25,Absent
ATT008471,ENR00706,2024-04-01,Present
ATT008472,ENR00706,2024-04-08,Present
ATT008473,ENR00707,2024-01-22,Present
ATT008474,ENR00707,2024-01-29,Present
ATT008475,ENR00707,2024-02-05,Present
ATT008476,ENR00707,2024-02-12,Late
ATT008477,ENR00707,2024-02-19,Late
ATT008478,ENR00707,2024-02-26,Present
ATT008479,ENR00707,2024-03-04,Present
ATT008480,ENR00707,2024-03-11,Present
ATT008481,ENR00707,2024-03-18,Present
ATT008482,ENR00707,2024-03-25,Absent
ATT008483,ENR00707,2024-04-01,Present
ATT008484,ENR00707,2024-04-08,Present
ATT008485,ENR00708,2024-01-22,Absent
ATT008486,ENR00708,2024-01-29,Present
ATT008487,ENR00708,2024-02-05,Present
ATT008488,ENR00708,2024-02-12,Present
ATT008489,ENR00708,2024-02-19,Present
ATT008490,ENR00708,2024-02-26,Present
ATT008491,ENR00708,2024-03-04,Present
ATT008492,ENR00708,2024-03-11,Absent
ATT008493,ENR00708,2024-03-18,Late
ATT008494,ENR00708,2024-03-25,Present
ATT008495,ENR00708,2024-04-01,Present
ATT008496,ENR00708,2024-04-08,Absent
ATT008497,ENR00709,2024-01-22,Present
ATT008498,ENR00709,2024-01-29,Absent
ATT008499,ENR00709,2024-02-05,Present
ATT008500,ENR00709,2024-02-12,Late
ATT008501,ENR00709,2024-02-19,Present
ATT008502,ENR00709,2024-02-26,Present
ATT008503,ENR00709,2024-03-04,Present
ATT008504,ENR00709,2024-03-11,Absent
ATT008505,ENR00709,2024-03-18,Present
ATT008506,ENR00709,2024-03-25,Present
ATT008507,ENR00709,2024-04-01,Present
ATT008508,ENR00709,2024-04-08,Present
ATT008509,ENR00710,2024-01-22,Present
ATT008510,ENR00710,2024-01-29,Absent
ATT008511,ENR00710,2024-02-05,Present
ATT008512,ENR00710,2024-02-12,Present
ATT008513,ENR00710,2024-02-19,Present
ATT008514,ENR00710,2024-02-26,Present
ATT008515,ENR00710,2024-03-04,Present
ATT008516,ENR00710,2024-03-11,Present
ATT008517,ENR00710,2024-03-18,Present
ATT008518,ENR00710,2024-03-25,Absent
ATT008519,ENR00710,2024-04-01,Late
ATT008520,ENR00710,2024-04-08,Present
ATT008521,ENR00711,2024-01-22,Present
ATT008522,ENR00711,2024-01-29,Present
ATT008523,ENR00711,2024-02-05,Present
ATT008524,ENR00711,2024-02-12,Present
ATT008525,ENR00711,2024-02-19,Late
ATT008526,ENR00711,2024-02-26,Present
ATT008527,ENR00711,2024-03-04,Present
ATT008528,ENR00711,2024-03-11,Present
ATT008529,ENR00711,2024-03-18,Present
ATT008530,ENR00711,2024-03-25,Present
ATT008531,ENR00711,2024-04-01,Present
ATT008532,ENR00711,2024-04-08,Present
ATT008533,ENR00712,2024-01-22,Present
ATT008534,ENR00712,2024-01-29,Present
ATT008535,ENR00712,2024-02-05,Present
ATT008536,ENR00712,2024-02-12,Present
ATT008537,ENR00712,2024-02-19,Absent
ATT008538,ENR00712,2024-02-26,Present
ATT008539,ENR00712,2024-03-04,Present
ATT008540,ENR00712,2024-03-11,Present
ATT008541,ENR00712,2024-03-18,Present
ATT008542,ENR00712,2024-03-25,Present
